                                                                                                                                                                          
{'loss': 18.1971, 'grad_norm': 172.0, 'learning_rate': 0.0, 'epoch': 0.0}
{'loss': 14.2778, 'grad_norm': 41.0, 'learning_rate': 4.6451612903225805e-05, 'epoch': 0.0}
{'loss': 14.1941, 'grad_norm': 29.25, 'learning_rate': 4.838709677419354e-05, 'epoch': 0.0}
{'loss': 14.0866, 'grad_norm': 31.75, 'learning_rate': 5.032258064516129e-05, 'epoch': 0.0}
{'loss': 13.8729, 'grad_norm': 22.75, 'learning_rate': 5.2258064516129025e-05, 'epoch': 0.0}
{'loss': 13.7282, 'grad_norm': 22.25, 'learning_rate': 5.419354838709677e-05, 'epoch': 0.0}
{'loss': 13.5181, 'grad_norm': 27.625, 'learning_rate': 5.612903225806451e-05, 'epoch': 0.0}
{'loss': 13.3455, 'grad_norm': 21.125, 'learning_rate': 5.806451612903225e-05, 'epoch': 0.0}
{'loss': 13.1813, 'grad_norm': 23.875, 'learning_rate': 5.9999999999999995e-05, 'epoch': 0.0}
{'loss': 12.96, 'grad_norm': 14.25, 'learning_rate': 6.193548387096773e-05, 'epoch': 0.0}
{'loss': 12.8838, 'grad_norm': 11.625, 'learning_rate': 6.387096774193548e-05, 'epoch': 0.0}
{'loss': 12.6892, 'grad_norm': 20.0, 'learning_rate': 6.580645161290322e-05, 'epoch': 0.0}
{'loss': 12.5474, 'grad_norm': 10.75, 'learning_rate': 6.774193548387096e-05, 'epoch': 0.0}
{'loss': 12.4647, 'grad_norm': 7.96875, 'learning_rate': 6.96774193548387e-05, 'epoch': 0.0}
{'loss': 12.3502, 'grad_norm': 10.125, 'learning_rate': 7.161290322580645e-05, 'epoch': 0.0}
{'loss': 12.2271, 'grad_norm': 8.625, 'learning_rate': 7.354838709677418e-05, 'epoch': 0.0}
{'loss': 12.1273, 'grad_norm': 7.90625, 'learning_rate': 7.548387096774192e-05, 'epoch': 0.0}
{'loss': 12.0073, 'grad_norm': 6.21875, 'learning_rate': 7.741935483870967e-05, 'epoch': 0.0}
{'loss': 11.9201, 'grad_norm': 5.5, 'learning_rate': 7.935483870967742e-05, 'epoch': 0.0}
{'loss': 11.8693, 'grad_norm': 7.15625, 'learning_rate': 8.129032258064517e-05, 'epoch': 0.0}
{'loss': 11.7884, 'grad_norm': 5.3125, 'learning_rate': 8.322580645161289e-05, 'epoch': 0.0}
{'loss': 11.6812, 'grad_norm': 5.15625, 'learning_rate': 8.516129032258064e-05, 'epoch': 0.0}
{'loss': 11.5679, 'grad_norm': 5.125, 'learning_rate': 8.709677419354839e-05, 'epoch': 0.0}
{'loss': 11.4847, 'grad_norm': 6.25, 'learning_rate': 8.903225806451611e-05, 'epoch': 0.0}
{'loss': 11.3687, 'grad_norm': 5.15625, 'learning_rate': 9.096774193548386e-05, 'epoch': 0.0}
{'loss': 11.3014, 'grad_norm': 6.125, 'learning_rate': 9.290322580645161e-05, 'epoch': 0.0}
{'loss': 11.1613, 'grad_norm': 6.65625, 'learning_rate': 9.483870967741934e-05, 'epoch': 0.0}
{'loss': 11.0511, 'grad_norm': 5.1875, 'learning_rate': 9.677419354838708e-05, 'epoch': 0.0}
{'loss': 10.9663, 'grad_norm': 5.875, 'learning_rate': 9.870967741935483e-05, 'epoch': 0.0}
{'loss': 10.8133, 'grad_norm': 5.875, 'learning_rate': 0.00010064516129032258, 'epoch': 0.0}
{'loss': 10.7167, 'grad_norm': 5.78125, 'learning_rate': 0.00010258064516129031, 'epoch': 0.0}
{'loss': 10.5944, 'grad_norm': 5.15625, 'learning_rate': 0.00010451612903225805, 'epoch': 0.0}
{'loss': 10.4303, 'grad_norm': 6.03125, 'learning_rate': 0.0001064516129032258, 'epoch': 0.0}
{'loss': 10.2741, 'grad_norm': 9.0625, 'learning_rate': 0.00010838709677419353, 'epoch': 0.0}
{'loss': 10.0824, 'grad_norm': 7.03125, 'learning_rate': 0.00011032258064516128, 'epoch': 0.0}
{'loss': 9.9485, 'grad_norm': 6.21875, 'learning_rate': 0.00011225806451612902, 'epoch': 0.0}
{'loss': 9.7615, 'grad_norm': 5.59375, 'learning_rate': 0.00011419354838709676, 'epoch': 0.0}
{'loss': 9.6226, 'grad_norm': 6.40625, 'learning_rate': 0.0001161290322580645, 'epoch': 0.0}
{'loss': 9.4706, 'grad_norm': 5.09375, 'learning_rate': 0.00011806451612903225, 'epoch': 0.0}
{'loss': 9.3517, 'grad_norm': 5.03125, 'learning_rate': 0.00011999999999999999, 'epoch': 0.0}
{'loss': 9.2319, 'grad_norm': 4.71875, 'learning_rate': 0.00012193548387096773, 'epoch': 0.0}
{'loss': 9.1098, 'grad_norm': 4.96875, 'learning_rate': 0.00012387096774193546, 'epoch': 0.0}
{'loss': 8.9859, 'grad_norm': 4.375, 'learning_rate': 0.00012580645161290322, 'epoch': 0.0}
{'loss': 8.8452, 'grad_norm': 3.71875, 'learning_rate': 0.00012774193548387096, 'epoch': 0.0}
{'loss': 8.7501, 'grad_norm': 4.46875, 'learning_rate': 0.0001296774193548387, 'epoch': 0.0}
{'loss': 8.6601, 'grad_norm': 3.359375, 'learning_rate': 0.00013161290322580643, 'epoch': 0.0}
{'loss': 8.5192, 'grad_norm': 4.03125, 'learning_rate': 0.0001335483870967742, 'epoch': 0.0}
{'loss': 8.4025, 'grad_norm': 3.4375, 'learning_rate': 0.00013548387096774193, 'epoch': 0.0}
{'loss': 8.2762, 'grad_norm': 2.953125, 'learning_rate': 0.00013741935483870966, 'epoch': 0.0}
{'loss': 8.1759, 'grad_norm': 3.578125, 'learning_rate': 0.0001393548387096774, 'epoch': 0.0}
{'loss': 8.0856, 'grad_norm': 2.328125, 'learning_rate': 0.00014129032258064514, 'epoch': 0.0}
{'loss': 7.968, 'grad_norm': 2.78125, 'learning_rate': 0.0001432258064516129, 'epoch': 0.0}
{'loss': 7.9186, 'grad_norm': 2.359375, 'learning_rate': 0.00014516129032258063, 'epoch': 0.0}
{'loss': 7.7947, 'grad_norm': 2.34375, 'learning_rate': 0.00014709677419354837, 'epoch': 0.0}
{'loss': 7.7567, 'grad_norm': 2.234375, 'learning_rate': 0.0001490322580645161, 'epoch': 0.0}
{'loss': 7.7147, 'grad_norm': 1.4140625, 'learning_rate': 0.00015096774193548384, 'epoch': 0.0}
{'loss': 7.6131, 'grad_norm': 2.15625, 'learning_rate': 0.00015290322580645158, 'epoch': 0.0}
{'loss': 7.5889, 'grad_norm': 1.921875, 'learning_rate': 0.00015483870967741934, 'epoch': 0.0}
{'loss': 7.5536, 'grad_norm': 1.25, 'learning_rate': 0.00015677419354838708, 'epoch': 0.0}
{'loss': 7.5048, 'grad_norm': 2.3125, 'learning_rate': 0.00015870967741935484, 'epoch': 0.0}
{'loss': 7.446, 'grad_norm': 1.5546875, 'learning_rate': 0.00016064516129032257, 'epoch': 0.0}
{'loss': 7.4551, 'grad_norm': 1.1640625, 'learning_rate': 0.00016258064516129034, 'epoch': 0.0}
{'loss': 7.3915, 'grad_norm': 1.75, 'learning_rate': 0.00016451612903225804, 'epoch': 0.0}
{'loss': 7.3608, 'grad_norm': 1.5703125, 'learning_rate': 0.00016645161290322578, 'epoch': 0.0}
{'loss': 7.3598, 'grad_norm': 2.046875, 'learning_rate': 0.00016838709677419354, 'epoch': 0.0}
{'loss': 7.3485, 'grad_norm': 0.9453125, 'learning_rate': 0.00017032258064516128, 'epoch': 0.0}
{'loss': 7.2814, 'grad_norm': 0.75390625, 'learning_rate': 0.00017225806451612901, 'epoch': 0.0}
{'loss': 7.3178, 'grad_norm': 1.6875, 'learning_rate': 0.00017419354838709678, 'epoch': 0.0}
{'loss': 7.3188, 'grad_norm': 0.90234375, 'learning_rate': 0.00017612903225806449, 'epoch': 0.0}
{'loss': 7.2548, 'grad_norm': 0.6875, 'learning_rate': 0.00017806451612903222, 'epoch': 0.0}
{'loss': 7.2771, 'grad_norm': 1.796875, 'learning_rate': 0.00017999999999999998, 'epoch': 0.0}
{'loss': 7.23, 'grad_norm': 0.5859375, 'learning_rate': 0.00018193548387096772, 'epoch': 0.0}
{'loss': 7.2972, 'grad_norm': 0.84375, 'learning_rate': 0.00018387096774193548, 'epoch': 0.0}
{'loss': 7.2323, 'grad_norm': 0.67578125, 'learning_rate': 0.00018580645161290322, 'epoch': 0.0}
{'loss': 7.23, 'grad_norm': 0.61328125, 'learning_rate': 0.00018774193548387095, 'epoch': 0.0}
{'loss': 7.2502, 'grad_norm': 1.0390625, 'learning_rate': 0.0001896774193548387, 'epoch': 0.0}
{'loss': 7.2549, 'grad_norm': 0.57421875, 'learning_rate': 0.00019161290322580643, 'epoch': 0.0}
                                                                                                                                                                          
{'eval_loss': 7.264259338378906, 'eval_runtime': 0.5446, 'eval_samples_per_second': 36.722, 'eval_steps_per_second': 5.508, 'epoch': 0.0}
{'loss': 7.204, 'grad_norm': 1.21875, 'learning_rate': 0.00019354838709677416, 'epoch': 0.0}
{'loss': 7.203, 'grad_norm': 0.3828125, 'learning_rate': 0.00019548387096774192, 'epoch': 0.0}
{'loss': 7.2064, 'grad_norm': 0.58984375, 'learning_rate': 0.00019741935483870966, 'epoch': 0.0}
{'loss': 7.1776, 'grad_norm': 0.72265625, 'learning_rate': 0.00019935483870967742, 'epoch': 0.0}
{'loss': 7.1681, 'grad_norm': 0.7578125, 'learning_rate': 0.00020129032258064516, 'epoch': 0.0}
{'loss': 7.2751, 'grad_norm': 0.921875, 'learning_rate': 0.00020322580645161287, 'epoch': 0.0}
{'loss': 7.1172, 'grad_norm': 0.9453125, 'learning_rate': 0.00020516129032258063, 'epoch': 0.0}
{'loss': 7.2638, 'grad_norm': 0.96484375, 'learning_rate': 0.00020709677419354836, 'epoch': 0.0}
{'loss': 7.2128, 'grad_norm': 0.51171875, 'learning_rate': 0.0002090322580645161, 'epoch': 0.0}
{'loss': 7.1756, 'grad_norm': 0.640625, 'learning_rate': 0.00021096774193548386, 'epoch': 0.0}
{'loss': 7.142, 'grad_norm': 0.5390625, 'learning_rate': 0.0002129032258064516, 'epoch': 0.0}
{'loss': 7.2009, 'grad_norm': 0.6328125, 'learning_rate': 0.00021483870967741936, 'epoch': 0.0}
{'loss': 7.1881, 'grad_norm': 0.458984375, 'learning_rate': 0.00021677419354838707, 'epoch': 0.0}
{'loss': 7.1847, 'grad_norm': 1.46875, 'learning_rate': 0.0002187096774193548, 'epoch': 0.0}
{'loss': 7.1441, 'grad_norm': 0.470703125, 'learning_rate': 0.00022064516129032257, 'epoch': 0.0}
{'loss': 7.1404, 'grad_norm': 0.60546875, 'learning_rate': 0.0002225806451612903, 'epoch': 0.0}
{'loss': 7.1746, 'grad_norm': 0.5078125, 'learning_rate': 0.00022451612903225804, 'epoch': 0.0}
{'loss': 7.149, 'grad_norm': 2.609375, 'learning_rate': 0.0002264516129032258, 'epoch': 0.0}
{'loss': 7.1922, 'grad_norm': 1.2421875, 'learning_rate': 0.0002283870967741935, 'epoch': 0.0}
{'loss': 7.1553, 'grad_norm': 0.55078125, 'learning_rate': 0.00023032258064516125, 'epoch': 0.0}
{'loss': 7.1444, 'grad_norm': 2.140625, 'learning_rate': 0.000232258064516129, 'epoch': 0.0}
{'loss': 7.2186, 'grad_norm': 0.76953125, 'learning_rate': 0.00023419354838709674, 'epoch': 0.0}
{'loss': 7.2134, 'grad_norm': 1.15625, 'learning_rate': 0.0002361290322580645, 'epoch': 0.0}
{'loss': 7.0983, 'grad_norm': 1.0703125, 'learning_rate': 0.00023806451612903224, 'epoch': 0.0}
{'loss': 7.1857, 'grad_norm': 0.5703125, 'learning_rate': 0.00023999999999999998, 'epoch': 0.0}
{'loss': 7.1493, 'grad_norm': 0.6953125, 'learning_rate': 0.00024193548387096771, 'epoch': 0.0}
{'loss': 7.1291, 'grad_norm': 0.58203125, 'learning_rate': 0.00024387096774193545, 'epoch': 0.0}
{'loss': 7.1779, 'grad_norm': 0.6484375, 'learning_rate': 0.0002458064516129032, 'epoch': 0.0}
{'loss': 7.1065, 'grad_norm': 1.0546875, 'learning_rate': 0.0002477419354838709, 'epoch': 0.0}
{'loss': 7.1166, 'grad_norm': 1.1015625, 'learning_rate': 0.0002496774193548387, 'epoch': 0.0}
{'loss': 7.0864, 'grad_norm': 1.5, 'learning_rate': 0.00025161290322580645, 'epoch': 0.0}
{'loss': 7.1538, 'grad_norm': 0.61328125, 'learning_rate': 0.0002535483870967742, 'epoch': 0.0}
{'loss': 7.1405, 'grad_norm': 0.5625, 'learning_rate': 0.0002554838709677419, 'epoch': 0.0}
{'loss': 7.153, 'grad_norm': 1.0859375, 'learning_rate': 0.0002574193548387096, 'epoch': 0.0}
{'loss': 7.1546, 'grad_norm': 1.09375, 'learning_rate': 0.0002593548387096774, 'epoch': 0.0}
{'loss': 7.1365, 'grad_norm': 0.84375, 'learning_rate': 0.00026129032258064515, 'epoch': 0.0}
{'loss': 7.1808, 'grad_norm': 0.53515625, 'learning_rate': 0.00026322580645161286, 'epoch': 0.0}
{'loss': 7.0551, 'grad_norm': 1.015625, 'learning_rate': 0.0002651612903225806, 'epoch': 0.0}
{'loss': 7.0775, 'grad_norm': 1.328125, 'learning_rate': 0.0002670967741935484, 'epoch': 0.0}
{'loss': 7.0898, 'grad_norm': 1.828125, 'learning_rate': 0.0002690322580645161, 'epoch': 0.0}
{'loss': 6.948, 'grad_norm': 0.9296875, 'learning_rate': 0.00027096774193548386, 'epoch': 0.0}
{'loss': 7.0102, 'grad_norm': 0.96484375, 'learning_rate': 0.00027290322580645157, 'epoch': 0.0}
{'loss': 6.9875, 'grad_norm': 1.0859375, 'learning_rate': 0.00027483870967741933, 'epoch': 0.0}
{'loss': 7.0509, 'grad_norm': 0.86328125, 'learning_rate': 0.0002767741935483871, 'epoch': 0.0}
{'loss': 6.9459, 'grad_norm': 1.34375, 'learning_rate': 0.0002787096774193548, 'epoch': 0.0}
{'loss': 6.9356, 'grad_norm': 0.7890625, 'learning_rate': 0.00028064516129032256, 'epoch': 0.0}
{'loss': 7.0392, 'grad_norm': 0.60546875, 'learning_rate': 0.00028258064516129027, 'epoch': 0.0}
{'loss': 6.9073, 'grad_norm': 1.375, 'learning_rate': 0.00028451612903225803, 'epoch': 0.0}
{'loss': 7.0048, 'grad_norm': 1.6171875, 'learning_rate': 0.0002864516129032258, 'epoch': 0.0}
{'loss': 6.8374, 'grad_norm': 1.5078125, 'learning_rate': 0.0002883870967741935, 'epoch': 0.0}
{'loss': 7.0171, 'grad_norm': 1.265625, 'learning_rate': 0.00029032258064516127, 'epoch': 0.0}
{'loss': 6.9301, 'grad_norm': 0.98046875, 'learning_rate': 0.00029225806451612903, 'epoch': 0.0}
{'loss': 6.843, 'grad_norm': 1.9296875, 'learning_rate': 0.00029419354838709674, 'epoch': 0.0}
{'loss': 6.8274, 'grad_norm': 0.87890625, 'learning_rate': 0.0002961290322580645, 'epoch': 0.0}
{'loss': 6.9977, 'grad_norm': 1.4296875, 'learning_rate': 0.0002980645161290322, 'epoch': 0.01}
{'loss': 6.9274, 'grad_norm': 0.96875, 'learning_rate': 0.0003, 'epoch': 0.01}
{'loss': 6.9026, 'grad_norm': 1.453125, 'learning_rate': 0.00029999999922192825, 'epoch': 0.01}
{'loss': 6.9073, 'grad_norm': 2.28125, 'learning_rate': 0.0002999999968877132, 'epoch': 0.01}
{'loss': 6.9497, 'grad_norm': 0.65234375, 'learning_rate': 0.0002999999929973547, 'epoch': 0.01}
{'loss': 6.9583, 'grad_norm': 2.375, 'learning_rate': 0.0002999999875508529, 'epoch': 0.01}
{'loss': 6.8359, 'grad_norm': 1.0859375, 'learning_rate': 0.00029999998054820785, 'epoch': 0.01}
{'loss': 6.8543, 'grad_norm': 1.65625, 'learning_rate': 0.00029999997198941963, 'epoch': 0.01}
{'loss': 6.916, 'grad_norm': 1.421875, 'learning_rate': 0.0002999999618744883, 'epoch': 0.01}
{'loss': 6.8453, 'grad_norm': 1.7265625, 'learning_rate': 0.0002999999502034139, 'epoch': 0.01}
{'loss': 6.8794, 'grad_norm': 3.1875, 'learning_rate': 0.0002999999369761966, 'epoch': 0.01}
{'loss': 6.8538, 'grad_norm': 0.6875, 'learning_rate': 0.00029999992219283665, 'epoch': 0.01}
{'loss': 6.9002, 'grad_norm': 2.96875, 'learning_rate': 0.00029999990585333403, 'epoch': 0.01}
{'loss': 6.8495, 'grad_norm': 3.15625, 'learning_rate': 0.000299999887957689, 'epoch': 0.01}
{'loss': 6.8431, 'grad_norm': 0.96875, 'learning_rate': 0.00029999986850590176, 'epoch': 0.01}
{'loss': 6.7163, 'grad_norm': 4.46875, 'learning_rate': 0.0002999998474979725, 'epoch': 0.01}
{'loss': 6.7541, 'grad_norm': 3.578125, 'learning_rate': 0.00029999982493390137, 'epoch': 0.01}
{'loss': 6.8542, 'grad_norm': 2.0, 'learning_rate': 0.00029999980081368865, 'epoch': 0.01}
{'loss': 6.8605, 'grad_norm': 5.59375, 'learning_rate': 0.0002999997751373346, 'epoch': 0.01}
{'loss': 6.7066, 'grad_norm': 2.59375, 'learning_rate': 0.0002999997479048396, 'epoch': 0.01}
{'loss': 6.737, 'grad_norm': 2.8125, 'learning_rate': 0.00029999971911620366, 'epoch': 0.01}
{'loss': 6.834, 'grad_norm': 2.078125, 'learning_rate': 0.0002999996887714273, 'epoch': 0.01}
{'loss': 6.737, 'grad_norm': 2.421875, 'learning_rate': 0.00029999965687051074, 'epoch': 0.01}
{'loss': 6.7858, 'grad_norm': 1.265625, 'learning_rate': 0.0002999996234134544, 'epoch': 0.01}
{'loss': 6.7932, 'grad_norm': 2.34375, 'learning_rate': 0.00029999958840025854, 'epoch': 0.01}
{'loss': 6.7221, 'grad_norm': 0.98828125, 'learning_rate': 0.0002999995518309235, 'epoch': 0.01}
{'loss': 6.7392, 'grad_norm': 2.109375, 'learning_rate': 0.00029999951370544977, 'epoch': 0.01}
{'loss': 6.6759, 'grad_norm': 0.546875, 'learning_rate': 0.00029999947402383766, 'epoch': 0.01}
{'loss': 6.6725, 'grad_norm': 2.359375, 'learning_rate': 0.0002999994327860876, 'epoch': 0.01}
{'loss': 6.6524, 'grad_norm': 0.5, 'learning_rate': 0.00029999938999220006, 'epoch': 0.01}
{'loss': 6.6652, 'grad_norm': 2.546875, 'learning_rate': 0.0002999993456421754, 'epoch': 0.01}
{'loss': 6.7434, 'grad_norm': 1.1640625, 'learning_rate': 0.0002999992997360142, 'epoch': 0.01}
{'loss': 6.6045, 'grad_norm': 3.53125, 'learning_rate': 0.00029999925227371674, 'epoch': 0.01}
{'loss': 6.7317, 'grad_norm': 0.5234375, 'learning_rate': 0.00029999920325528376, 'epoch': 0.01}
{'loss': 6.6616, 'grad_norm': 3.734375, 'learning_rate': 0.0002999991526807156, 'epoch': 0.01}
{'loss': 6.7072, 'grad_norm': 0.5390625, 'learning_rate': 0.0002999991005500128, 'epoch': 0.01}
{'loss': 6.6321, 'grad_norm': 4.5625, 'learning_rate': 0.00029999904686317595, 'epoch': 0.01}
{'loss': 6.6315, 'grad_norm': 1.3515625, 'learning_rate': 0.00029999899162020565, 'epoch': 0.01}
{'loss': 6.6563, 'grad_norm': 2.75, 'learning_rate': 0.0002999989348211023, 'epoch': 0.01}
{'loss': 6.5982, 'grad_norm': 0.74609375, 'learning_rate': 0.0002999988764658667, 'epoch': 0.01}
{'loss': 6.6043, 'grad_norm': 2.421875, 'learning_rate': 0.0002999988165544993, 'epoch': 0.01}
{'loss': 6.513, 'grad_norm': 0.70703125, 'learning_rate': 0.0002999987550870008, 'epoch': 0.01}
{'loss': 6.4977, 'grad_norm': 2.328125, 'learning_rate': 0.00029999869206337183, 'epoch': 0.01}
{'loss': 6.5294, 'grad_norm': 0.87890625, 'learning_rate': 0.00029999862748361297, 'epoch': 0.01}
{'loss': 6.6618, 'grad_norm': 2.796875, 'learning_rate': 0.000299998561347725, 'epoch': 0.01}
{'loss': 6.6842, 'grad_norm': 1.2734375, 'learning_rate': 0.00029999849365570854, 'epoch': 0.01}
{'eval_loss': 6.626603126525879, 'eval_runtime': 0.5017, 'eval_samples_per_second': 39.865, 'eval_steps_per_second': 5.98, 'epoch': 0.01}
{'loss': 6.5729, 'grad_norm': 3.890625, 'learning_rate': 0.00029999842440756426, 'epoch': 0.01}
{'loss': 6.5525, 'grad_norm': 0.68359375, 'learning_rate': 0.000299998353603293, 'epoch': 0.01}
{'loss': 6.6109, 'grad_norm': 4.8125, 'learning_rate': 0.0002999982812428954, 'epoch': 0.01}
{'loss': 6.513, 'grad_norm': 1.96875, 'learning_rate': 0.0002999982073263722, 'epoch': 0.01}
{'loss': 6.5842, 'grad_norm': 2.953125, 'learning_rate': 0.0002999981318537242, 'epoch': 0.01}
{'loss': 6.5462, 'grad_norm': 1.46875, 'learning_rate': 0.00029999805482495225, 'epoch': 0.01}
{'loss': 6.4779, 'grad_norm': 2.46875, 'learning_rate': 0.00029999797624005704, 'epoch': 0.01}
{'loss': 6.5098, 'grad_norm': 1.71875, 'learning_rate': 0.0002999978960990394, 'epoch': 0.01}
{'loss': 6.4973, 'grad_norm': 1.6328125, 'learning_rate': 0.00029999781440190023, 'epoch': 0.01}
{'loss': 6.4722, 'grad_norm': 0.6328125, 'learning_rate': 0.00029999773114864026, 'epoch': 0.01}
{'loss': 6.5207, 'grad_norm': 2.015625, 'learning_rate': 0.00029999764633926047, 'epoch': 0.01}
{'loss': 6.4611, 'grad_norm': 0.62109375, 'learning_rate': 0.00029999755997376173, 'epoch': 0.01}
{'loss': 6.5865, 'grad_norm': 1.859375, 'learning_rate': 0.00029999747205214486, 'epoch': 0.01}
{'loss': 6.414, 'grad_norm': 0.81640625, 'learning_rate': 0.0002999973825744108, 'epoch': 0.01}
{'loss': 6.4441, 'grad_norm': 2.03125, 'learning_rate': 0.00029999729154056055, 'epoch': 0.01}
{'loss': 6.4841, 'grad_norm': 1.3125, 'learning_rate': 0.00029999719895059497, 'epoch': 0.01}
{'loss': 6.4635, 'grad_norm': 2.203125, 'learning_rate': 0.00029999710480451504, 'epoch': 0.01}
{'loss': 6.4719, 'grad_norm': 1.65625, 'learning_rate': 0.0002999970091023218, 'epoch': 0.01}
{'loss': 6.4292, 'grad_norm': 2.421875, 'learning_rate': 0.0002999969118440161, 'epoch': 0.01}
{'loss': 6.3439, 'grad_norm': 1.9765625, 'learning_rate': 0.00029999681302959907, 'epoch': 0.01}
{'loss': 6.4692, 'grad_norm': 4.125, 'learning_rate': 0.00029999671265907175, 'epoch': 0.01}
{'loss': 6.4229, 'grad_norm': 0.65234375, 'learning_rate': 0.0002999966107324351, 'epoch': 0.01}
{'loss': 6.4182, 'grad_norm': 4.8125, 'learning_rate': 0.0002999965072496902, 'epoch': 0.01}
{'loss': 6.4711, 'grad_norm': 1.4609375, 'learning_rate': 0.0002999964022108381, 'epoch': 0.01}
{'loss': 6.3521, 'grad_norm': 3.234375, 'learning_rate': 0.00029999629561588, 'epoch': 0.01}
{'loss': 6.3874, 'grad_norm': 1.40625, 'learning_rate': 0.0002999961874648169, 'epoch': 0.01}
{'loss': 6.3247, 'grad_norm': 2.203125, 'learning_rate': 0.00029999607775764995, 'epoch': 0.01}
{'loss': 6.3589, 'grad_norm': 0.66015625, 'learning_rate': 0.00029999596649438025, 'epoch': 0.01}
{'loss': 6.4579, 'grad_norm': 2.328125, 'learning_rate': 0.00029999585367500905, 'epoch': 0.01}
{'loss': 6.3684, 'grad_norm': 0.58984375, 'learning_rate': 0.00029999573929953745, 'epoch': 0.01}
{'loss': 6.3747, 'grad_norm': 2.734375, 'learning_rate': 0.0002999956233679667, 'epoch': 0.01}
{'loss': 6.3725, 'grad_norm': 1.109375, 'learning_rate': 0.00029999550588029783, 'epoch': 0.01}
{'loss': 6.4027, 'grad_norm': 2.96875, 'learning_rate': 0.00029999538683653227, 'epoch': 0.01}
{'loss': 6.4117, 'grad_norm': 2.03125, 'learning_rate': 0.00029999526623667117, 'epoch': 0.01}
{'loss': 6.4141, 'grad_norm': 5.40625, 'learning_rate': 0.0002999951440807158, 'epoch': 0.01}
{'loss': 6.4162, 'grad_norm': 0.7578125, 'learning_rate': 0.00029999502036866737, 'epoch': 0.01}
{'loss': 6.3048, 'grad_norm': 4.09375, 'learning_rate': 0.00029999489510052716, 'epoch': 0.01}
{'loss': 6.4433, 'grad_norm': 0.671875, 'learning_rate': 0.00029999476827629657, 'epoch': 0.01}
{'loss': 6.4069, 'grad_norm': 3.359375, 'learning_rate': 0.00029999463989597685, 'epoch': 0.01}
{'loss': 6.3862, 'grad_norm': 0.83203125, 'learning_rate': 0.0002999945099595693, 'epoch': 0.01}
{'loss': 6.3589, 'grad_norm': 3.875, 'learning_rate': 0.0002999943784670753, 'epoch': 0.01}
{'loss': 6.2533, 'grad_norm': 1.1484375, 'learning_rate': 0.0002999942454184963, 'epoch': 0.01}
{'loss': 6.3025, 'grad_norm': 4.5625, 'learning_rate': 0.0002999941108138335, 'epoch': 0.01}
{'loss': 6.2565, 'grad_norm': 1.171875, 'learning_rate': 0.0002999939746530885, 'epoch': 0.01}
